Lep_family,Lep_accepted_name,PD,Num.families,mpd.obs,mpd.obs.z,mntd.obs,mntd.obs.z,host.module
Nymphalidae,Hamadryas amphinome,448.784971,2,247.468919,-0.264632575,247.468919,-0.360187933,
Nymphalidae,Hamanumida daedalus,584.697245,3,263.7065033,-0.10015736,255.5878493,0.078687891,
Nymphalidae,Harma theobene,509.413498,3,185.8165733,-1.05612051,182.9090867,-1.585161312,
Nymphalidae,Heliconius atthis,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius besckei,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius charithonia,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius cydno,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius cydno,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius eleuchia,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius elevatus,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius erato,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius ethilla,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius hecale,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius hermathena,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius heurippa,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius hewitsoni,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius himera,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius hortense,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius ismenius,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius melpomene,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius numata,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius pardalinus,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius ricini,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius sapho,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius sara,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius timareta,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius wallacei,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Heliconius xanthocles,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Hermeuptychia hermes,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Hermeuptychia sosybius,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Herona marathus,325.050872,1,142.37061,-1.358891447,142.37061,-1.385595641,
Nymphalidae,Hestina assimilis,325.050872,1,142.37061,-1.358891447,142.37061,-1.385595641,
Nymphalidae,Hestina persimilis,398.519362,2,146.93824,-1.232682555,146.93824,-1.260067023,
Nymphalidae,Hestinalis nama,325.050262,1,93.3981,-1.896528207,93.3981,-1.768397783,
Nymphalidae,Heteronympha merope,418.872232,2,187.64298,-1.155152917,187.64298,-0.860297683,
Nymphalidae,Heterosais nephele,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Hipparchia senthes,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Historis odius,325.050262,1,93.3981,-1.896528207,93.3981,-1.768397783,
Nymphalidae,Hypanartia lethe,398.519362,2,146.93824,-1.232682555,146.93824,-1.260067023,
Nymphalidae,Hypna clytemnestra,325.050651,1,123.7924,-1.620257173,123.7924,-1.539543392,
Nymphalidae,Hypoleria lavinia,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Hypolimnas anthedon,448.784582,2,247.46923,-0.24019862,247.46923,-0.318490302,
Nymphalidae,Hypolimnas bolina,1261.066165,11,228.1158511,-1.178272577,165.9435248,-2.581559594,
Nymphalidae,Hypolimnas misippus,832.510695,7,215.4177723,-1.199581997,140.8031661,-2.857495392,
Nymphalidae,Hyponephele lycaon,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Hypothyris euclea,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Idea leuconoe,325.050552,1,61.789,-2.020830258,61.789,-2.024475025,
Nymphalidae,Ideopsis gaura,325.050552,1,61.789,-2.020830258,61.789,-2.024475025,
Nymphalidae,Ideopsis vitrea,431.792022,2,213.48329,-0.631142286,213.48329,-0.599791169,
Nymphalidae,Inbio hilara,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Issoria baumanni,325.050678,1,141.2676,-1.243272263,141.2676,-1.554566676,
Nymphalidae,Issoria lathonia,677.272748,4,238.4924697,-0.596114312,232.461874,-0.314528058,
Nymphalidae,Ithomia drymo,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Ithomia patilla,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Junea doraete,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Junonia coenia,557.778642,6,99.55974947,-3.52122034,91.15633367,-3.961803105,
Nymphalidae,Junonia natalica,419.485322,3,122.6928067,-2.329582554,108.5104187,-3.236488086,
Nymphalidae,Kallima limborgii,325.049922,1,69.4758,-1.866533435,69.4758,-4.04570489,
Nymphalidae,Kallima paralekta,325.049922,1,69.4758,-1.866533435,69.4758,-4.04570489,
Nymphalidae,Kallimoides rumia,325.049922,1,69.4758,-1.866533435,69.4758,-4.04570489,
Nymphalidae,Kaniska canace,380.626882,2,111.15237,-1.724416452,111.15237,-1.901353958,
Nymphalidae,Kirinia epimenides,418.872232,2,187.64298,-1.155152917,187.64298,-0.860297683,
Nymphalidae,Lachnoptera ayresii,419.915951,2,189.730587,-0.787936426,189.730587,-0.948263032,
Nymphalidae,Lamprolenis nitida,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Lasiommata megera,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Lebadea martha,564.571421,3,242.1699127,-0.390857677,236.870676,-0.240713968,
Nymphalidae,Lethe anthedon,460.809295,2,271.517173,0.075939771,271.517173,-0.068550662,
Nymphalidae,Lethe dura,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Lethe europa,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Lethe rohria,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Lexias aeropa,325.050687,1,121.1138,-1.987531001,121.1138,-2.226473979,
Nymphalidae,Libythea celtis,424.012672,2,197.92355,-0.839614137,197.92355,-0.782898097,
Nymphalidae,Libythea lepita,325.050872,1,142.37061,-1.358891447,142.37061,-1.385595641,
Nymphalidae,Limenitis arthemis,827.997114,6,216.106052,-1.0435477,189.6160573,-1.409551973,
Nymphalidae,Limenitis cottini,325.050658,1,125.2141,-1.523911704,125.2141,-1.390436614,
Nymphalidae,Limenitis populi,325.050658,1,125.2141,-1.523911704,125.2141,-1.390436614,
Nymphalidae,Limenitis sulpitia,325.050432,1,105.1968,-2.406783185,105.1968,-1.980019615,
Nymphalidae,Lopinga deidamia,418.872232,2,187.64298,-1.155152917,187.64298,-0.860297683,
Nymphalidae,Lucinia cadma,448.785444,2,247.469532,-0.294925631,247.469532,-0.287575792,
Nymphalidae,Lycorea halia,683.150254,4,241.3826777,-0.555052286,236.9428208,-0.231706281,
Nymphalidae,Magneuptychia alcinoe,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Magneuptychia libye,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Magneuptychia ocnus,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Manataria hercyna,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Mandarinia regalis,325.049782,1,60,-2.301335219,60,-2.139471706,
Nymphalidae,Maniola jurtina,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Marpesia eleuchea,325.050862,1,84.9278,-1.656879167,84.9278,-2.994635875,
Nymphalidae,Mcclungia cymo,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Mechanitis lysimnia,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Mechanitis polymnia,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Megeuptychia antonoe,325.050952,1,54.2995,-2.85844189,54.2995,-4.234056668,
Nymphalidae,Megisto cymela,418.872232,2,187.64298,-1.155152917,187.64298,-0.860297683,
Nymphalidae,Megisto rubricata,414.132432,2,178.1646,-0.97535563,178.1646,-0.924653345,
Nymphalidae,Melampias huebneri,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Melanargia galathea,414.132432,2,178.1646,-0.97535563,178.1646,-0.924653345,
Nymphalidae,Melanitis leda,418.872232,2,187.64298,-1.155152917,187.64298,-0.860297683,
Nymphalidae,Melanocyma faunula,325.050282,1,99.1432,-2.08219519,99.1432,-1.62615957,
Nymphalidae,Melinaea menophilus,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Melitaea cinxia,484.724752,3,189.6692133,-1.028374488,165.85522,-1.692806717,
Nymphalidae,Memphis pithyusa,325.050651,1,123.7924,-1.620257173,123.7924,-1.539543392,
Nymphalidae,Mesoxantha ethosea,448.785193,2,247.468941,-0.328638685,247.468941,-0.275412089,
Nymphalidae,Mestra dorcas,325.050651,1,123.7924,-1.620257173,123.7924,-1.539543392,
Nymphalidae,Metamorpha elissa,325.049922,1,69.4758,-1.866533435,69.4758,-4.04570489,
Nymphalidae,Methona themisto,650.877874,4,228.5455282,-0.662332041,207.788999,-0.879426107,
Nymphalidae,Microtia elva,325.049922,1,69.4758,-1.866533435,69.4758,-4.04570489,
Nymphalidae,Mimathyma chevana,325.050862,1,148.3419,-1.236372696,148.3419,-1.222306769,
Nymphalidae,Minois dryas,418.872232,2,187.64298,-1.155152917,187.64298,-0.860297683,
Nymphalidae,Moduza procris,325.050502,1,99.499,-3.401095768,99.499,-1.627869293,
Nymphalidae,Morpho helenor,860.515947,6,223.0226173,-0.917543721,207.8705398,-0.898590093,
Nymphalidae,Morphopsis albertisi,543.032332,3,225.16928,-0.686525686,210.79394,-0.809750924,
Nymphalidae,Mycalesis francisca,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Mycalesis tagala,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Mygona irmina,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Myscelia cyaniris,325.050651,1,123.7924,-1.620257173,123.7924,-1.539543392,
Nymphalidae,Myscelia orsis,325.050651,1,123.7924,-1.620257173,123.7924,-1.539543392,
Nymphalidae,Napeocles jucunda,325.049922,1,69.4758,-1.866533435,69.4758,-4.04570489,
Nymphalidae,Neita neita,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Nelia nemyroides,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Neocoenyra duplex,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Neominois ridingsii,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Neonympha areolatus,418.872232,2,187.64298,-1.155152917,187.64298,-0.860297683,
Nymphalidae,Neorina crishna,325.050282,1,99.1432,-2.08219519,99.1432,-1.62615957,
Nymphalidae,Neptidopsis ophione,325.050651,1,123.7924,-1.620257173,123.7924,-1.539543392,
Nymphalidae,Neptis sappho,720.995385,5,212.5155852,-0.884356105,190.0458706,-1.334627251,
Nymphalidae,Neruda aoede,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Nesoxenica leprea,325.050752,1,89.2401,-2.872645818,89.2401,-1.701793384,
Nymphalidae,Nessaea aglaura,325.050651,1,123.7924,-1.620257173,123.7924,-1.539543392,
Nymphalidae,Nica flavilla,325.050844,1,121.5324,-2.146602916,121.5324,-1.574962554,
Nymphalidae,Ninguta schrenkii,418.872232,2,187.64298,-1.155152917,187.64298,-0.860297683,
Nymphalidae,Nosea hainanensis,325.050752,1,89.2401,-2.872645818,89.2401,-1.701793384,
Nymphalidae,Nymphalis antiopa,969.978004,8,204.9055351,-1.333486998,175.0428643,-2.037944027,
Nymphalidae,Nymphalis xanthomelas,737.547211,5,219.7533736,-0.877079759,196.667075,-1.187429538,
Nymphalidae,Oeneis norna,418.872232,2,187.64298,-1.155152917,187.64298,-0.860297683,
Nymphalidae,Oleria aquata,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Olyras crathis,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Opoptera aorsa,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Opsiphanes tamarindi,476.221552,4,107.4543667,-2.69097671,94.704665,-3.980116014,
Nymphalidae,Oreixenica lathoniella,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Oressinoma typhla,325.050752,1,89.2401,-2.872645818,89.2401,-1.701793384,
Nymphalidae,Orinoma damaris,325.050752,1,89.2401,-2.872645818,89.2401,-1.701793384,
Nymphalidae,Orsotriaena medus,418.872232,2,187.64298,-1.155152917,187.64298,-0.860297683,
Nymphalidae,Ortilia liriope,527.828822,4,152.462159,-2.03338853,123.679974,-3.197878538,
Nymphalidae,Pagyris cymothoe,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Palaeonympha opalina,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Palla ussheri,567.363839,3,243.7468787,-0.371596422,240.1669363,-0.139384881,
Nymphalidae,Panacea procilla,325.050651,1,123.7924,-1.620257173,123.7924,-1.539543392,
Nymphalidae,Pandita sinope,410.964302,2,171.8274,-1.777049024,171.8274,-0.972793731,
Nymphalidae,Pantoporia hordonia,325.050502,1,192,-0.773400109,192,-0.886740072,
Nymphalidae,Panyapedaliodes drymaea,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Paralethe dendrophilus,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Paramacera xicaque,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Parantica aglea,325.050552,1,61.789,-2.020830258,61.789,-2.024475025,
Nymphalidae,Parantica sita,325.050552,1,61.789,-2.020830258,61.789,-2.024475025,
Nymphalidae,Pararge aegeria,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Parasarpa daraxa,325.050658,1,125.2141,-1.523911704,125.2141,-1.390436614,
Nymphalidae,Paratisiphone lyrnessa,325.050752,1,89.2401,-2.872645818,89.2401,-1.701793384,
Nymphalidae,Pardopsis punctatissima,419.412698,2,188.72416,-0.769355953,188.72416,-1.050623694,
Nymphalidae,Pareuptychia hesionides,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Pareuptychia ocirrhoe,418.872232,2,187.64298,-1.155152917,187.64298,-0.860297683,
Nymphalidae,Parthenos sylvina,572.517768,3,252.7655907,-0.276637611,242.1686973,-0.017921127,
Nymphalidae,Paryphthimoides eous,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Paryphthimoides poltys,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Patricia dercyllidas,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Patsuia sinensium,325.050658,1,125.2141,-1.523911704,125.2141,-1.390436614,
Nymphalidae,Penthema adelma,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Perisama bomplandii,325.050844,1,121.5324,-2.146602916,121.5324,-1.574962554,
Nymphalidae,Phaedyma columella,672.11746,4,233.3367207,-0.64051064,229.8837345,-0.376033933,
Nymphalidae,Phalanta eurytis,437.071658,2,224.041946,-0.474383321,224.041946,-0.544842101,
Nymphalidae,Phalanta phalantha,852.687528,6,221.1687089,-0.919981618,207.3329378,-0.764551907,
Nymphalidae,Pharneuptychia phares,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Philaethria dido,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Phyciodes cocyta,325.050272,1,90.5191,-2.026577494,90.5191,-1.822975629,
Nymphalidae,Phyciodes tharos,325.050272,1,90.5191,-2.026577494,90.5191,-1.822975629,
Nymphalidae,Physcaeneura panda,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Phystis simois,325.049922,1,69.4758,-1.866533435,69.4758,-4.04570489,
Nymphalidae,Placidina euryanassa,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Poladryas arachne,325.050532,1,90.3182,-1.631542943,90.3182,-1.765786822,
Nymphalidae,Polygonia c-album,1023.871454,8,219.0943105,-1.08557076,189.7553263,-1.362487952,
Nymphalidae,Polygonia c-aureum,731.845513,5,218.4421568,-0.859177356,192.0203782,-1.306192065,
Nymphalidae,Polyura eudamippus,523.245732,3,207.26412,-0.78323401,189.1250433,-1.401535075,
Nymphalidae,Posttaygetis penelea,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Praepedaliodes phanias,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Prepona claudina,427.658378,2,205.215547,-0.725519741,205.215547,-0.766403328,
Nymphalidae,Prepona dexamenus,325.050657,1,67.3231,-1.972794239,67.3231,-2.556312816,
Nymphalidae,Prepona laertes,559.415779,3,235.2961913,-0.520139009,233.4340507,-0.329384424,
Nymphalidae,Prolibythea carinenta,448.785352,2,247.46944,-0.204459106,247.46944,-0.265242352,
Nymphalidae,Proterebia phegea,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Prothoe franckii,325.05054,1,142.4068,-1.222403248,142.4068,-1.594470017,
Nymphalidae,Protogoniomorpha anacardii,325.049922,1,69.4758,-1.866533435,69.4758,-4.04570489,
Nymphalidae,Protogoniomorpha parhassus,325.049922,1,69.4758,-1.866533435,69.4758,-4.04570489,
Nymphalidae,Pseudacraea rubrobasalis,325.050494,1,77.9803,-2.001402426,77.9803,-2.181925987,
Nymphalidae,Pseudargynnis hegemone,325.050735,1,88.4818,-1.998162641,88.4818,-1.867385615,
Nymphalidae,Pseudergolis avesta,325.050262,1,93.3981,-1.896528207,93.3981,-1.768397783,
Nymphalidae,Pseudoneptis bugandensis,325.050862,1,84.9278,-1.656879167,84.9278,-2.994635875,
Nymphalidae,Pseudonympha trimenii,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Pseudoscada timna,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Pteronymia aletta,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Ptychandra lorquinii,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Pycina zamba,325.050262,1,93.3981,-1.896528207,93.3981,-1.768397783,
Nymphalidae,Pyronia tithonus,418.872232,2,187.64298,-1.155152917,187.64298,-0.860297683,
Nymphalidae,Pyrrhogyra neaerea,325.050844,1,121.5324,-2.146602916,121.5324,-1.574962554,
Nymphalidae,Pyrrhogyra otolais,325.050844,1,121.5324,-2.146602916,121.5324,-1.574962554,
Nymphalidae,Ragadia luzonia,0,0,NA,NA,NA,NA,
Nymphalidae,Ragadia makuta,0,0,NA,NA,NA,NA,
Nymphalidae,Rhinopalpa polynice,325.050262,1,93.3981,-1.896528207,93.3981,-1.768397783,
Nymphalidae,Rohana parisatis,325.050872,1,142.37061,-1.358891447,142.37061,-1.385595641,
Nymphalidae,Sais rosalia,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Sasakia charonda,325.050872,1,142.37061,-1.358891447,142.37061,-1.385595641,
Nymphalidae,Satyrotaygetis satyrina,431.785122,2,213.46856,-0.700845279,213.46856,-0.543394652,
Nymphalidae,Satyrus ferula,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Selenophanes cassiope,325.050282,1,99.1432,-2.08219519,99.1432,-1.62615957,
Nymphalidae,Sephisa chandra,325.050512,1,80.4628,-2.057024672,80.4628,-2.90510324,
Nymphalidae,Sevenia amulia,325.050651,1,123.7924,-1.620257173,123.7924,-1.539543392,
Nymphalidae,Siderone galanthis,325.050658,1,125.2141,-1.523911704,125.2141,-1.390436614,
Nymphalidae,Siproeta epaphus,372.321322,2,136.87521,-1.454374437,136.87521,-1.455841338,
Nymphalidae,Smyrna blomfildia,325.050262,1,93.3981,-1.896528207,93.3981,-1.768397783,
Nymphalidae,Splendeuptychia doxes,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Splendeuptychia libitina,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Steroma bega,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Stibochiona coresia,325.050262,1,93.3981,-1.896528207,93.3981,-1.768397783,
Nymphalidae,Stichophthalma howqua,431.784452,2,213.46789,-0.660387465,213.46789,-0.659605516,
Nymphalidae,Stygionympha vigilans,405.852132,2,161.60271,-1.129769258,161.60271,-1.026691159,
Nymphalidae,Symbrenthia hippoclus,325.050262,1,93.3981,-1.896528207,93.3981,-1.768397783,
Nymphalidae,Symphaedra nais,738.414537,5,225.1965446,-0.844396018,192.0624016,-1.332774498,
Nymphalidae,Tanaecia lepidea,543.143467,3,227.8846167,-0.574997722,208.3002083,-1.045018153,
Nymphalidae,Taygetina kerea,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Taygetis virgilia,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Taygetis ypthima,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Tegosa claudina,480.665476,3,171.460316,-1.523927877,134.6035093,-2.533031581,
Nymphalidae,Tellervo assarica,325.050552,1,61.789,-2.020830258,61.789,-2.024475025,
Nymphalidae,Tellervo zoilus,528.691122,3,226.3688347,-0.594784558,180.9123107,-1.338771731,
Nymphalidae,Temenis laothoe,443.629774,2,237.158082,-0.26265011,237.158082,-0.359707501,
Nymphalidae,Terinos clarissa,543.147668,3,227.887744,-0.577412458,208.3058987,-1.049359229,
Nymphalidae,Terinos terpander,325.050667,1,143.8503,-1.298538515,143.8503,-1.477383981,
Nymphalidae,Texola elada,431.791422,2,208.31719,-0.648312539,208.31719,-0.697522848,
Nymphalidae,Thaleropis ionia,440.836898,2,231.572316,-0.476133234,231.572316,-0.420098595,
Nymphalidae,Thauria aliris,325.050282,1,99.1432,-2.08219519,99.1432,-1.62615957,
Nymphalidae,Thyridia psidii,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Tigridia acesta,443.629315,2,237.158323,-0.337902802,237.158323,-0.323132869,
Nymphalidae,Timelaea albescens,325.050872,1,142.37061,-1.358891447,142.37061,-1.385595641,
Nymphalidae,Tirumala limniace,448.785102,2,247.46919,-0.429240221,247.46919,-0.279816465,
Nymphalidae,Tisiphone abeona,325.050752,1,89.2401,-2.872645818,89.2401,-1.701793384,
Nymphalidae,Tithorea tarricina,325.050552,1,61.789,-2.020830258,61.789,-2.024475025,
Nymphalidae,Torynesis mintha,418.872232,2,187.64298,-1.155152917,187.64298,-0.860297683,
Nymphalidae,Vagrans egista,448.784868,2,247.469216,-0.218304064,247.469216,-0.235856811,
Nymphalidae,Vanessa atalanta,398.519362,2,146.93824,-1.232682555,146.93824,-1.260067023,
Nymphalidae,Vanessa indica,664.781415,5,185.4559052,-1.382803882,163.2975306,-2.016154937,
Nymphalidae,Vanessa tameamea,325.050262,1,93.3981,-1.896528207,93.3981,-1.768397783,
Nymphalidae,Vanessula milca,325.049922,1,69.4758,-1.866533435,69.4758,-4.04570489,
Nymphalidae,Veladyris pardalis,325.050802,1,79.32,-2.326553541,79.32,-1.864410225,
Nymphalidae,Vindula arsinoe,325.050658,1,116.5963,-1.520294168,116.5963,-2.131608446,
Nymphalidae,Xanthotaenia busiris,325.050972,1,51.8437,-2.303016405,51.8437,-2.036770203,
Nymphalidae,Xois sesara,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Yoma sabina,460.808532,2,266.35092,-0.043765055,266.35092,0.053718331,
Nymphalidae,Ypthima argus,418.872232,2,187.64298,-1.155152917,187.64298,-0.860297683,
Nymphalidae,Ypthimomorpha itonia,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Nymphalidae,Yramea cytheris,325.050678,1,141.2676,-1.243272263,141.2676,-1.554566676,
Nymphalidae,Zaretis callidryas,325.050658,1,125.2141,-1.523911704,125.2141,-1.390436614,
Nymphalidae,Zaretis isidora,440.836878,2,231.571646,-0.344710729,231.571646,-0.382067585,
Nymphalidae,Zethera pimplea,325.050732,1,95.4795,-2.000430702,95.4795,-1.639949991,
Papilionidae,Archon apollinus,325.05077,1,176.8466,-1.152867074,176.8466,-1.345817193,
Papilionidae,Atrophaneura alcinous,460.963482,2,271.825562,0.42693806,271.825562,0.239646544,
Papilionidae,Atrophaneura coon,460.963428,2,271.825418,0.404050662,271.825418,-0.010052233,
Papilionidae,Atrophaneura neptunus,460.962694,2,271.397015,0.175964505,271.397015,0.183625376,
Papilionidae,Atrophaneura semperi,325.05077,1,176.8466,-1.152867074,176.8466,-1.345817193,
Papilionidae,Baronia brevicornis,325.050502,1,192,-0.773400109,192,-0.886740072,
Papilionidae,Battus belus,325.05077,1,176.8466,-1.152867074,176.8466,-1.345817193,
Papilionidae,Battus polydamas,325.05077,1,176.8466,-1.152867074,176.8466,-1.345817193,
Papilionidae,Bhutanitis mansfieldi,325.05077,1,176.8466,-1.152867074,176.8466,-1.345817193,
Papilionidae,Bhutanitis thaidina,325.05077,1,176.8466,-1.152867074,176.8466,-1.345817193,
Papilionidae,Cressida cressida,325.05077,1,176.8466,-1.152867074,176.8466,-1.345817193,
Papilionidae,Euryades corethrus,325.05077,1,176.8466,-1.152867074,176.8466,-1.345817193,
Papilionidae,Eurytides dioxippus,325.05054,1,130.5428,-1.585903715,130.5428,-1.456296672,
Papilionidae,Eurytides dolicaon,452.752303,2,255.403203,-0.19438905,255.403203,-0.201698972,
Papilionidae,Eurytides marcellus,325.05054,1,142.4068,-1.222403248,142.4068,-1.594470017,
Papilionidae,Eurytides philolaus,325.05054,1,142.4068,-1.222403248,142.4068,-1.594470017,
Papilionidae,Graphium agamemnon,433.43054,2,216.76,-0.54991282,216.76,-0.578086197,
Papilionidae,Graphium evemon,697.044855,4,257.1736492,-0.263771132,240.1870813,-0.168347361,
Papilionidae,Graphium sarpedon,669.036903,4,242.3634582,-0.433993429,216.2844315,-0.650722747,
Papilionidae,Heraclides aristodemus,325.049924,1,118,-1.841016096,118,-1.713297661,
Papilionidae,Heraclides cresphontes,325.049924,1,118,-1.841016096,118,-1.713297661,
