Tree_label	Lep_family	Lep_accepted_name	PD	Num.families	mpd.obs	mpd.rand.mean	mpd.rand.sd	mpd.obs.rank	mpd.obs.z	mpd.obs.p	mntd.obs	mntd.rand.mean	mntd.rand.sd	mntd.obs.rank	mntd.obs.z	mntd.obs.p
BN005813_06SRNP41219_Nymphalidae_Charaxinae_Preponini_Prepona_laertes	Nymphalidae	Prepona laertes	559.415779	3	235.2961913	279.3405683	84.67808829	16	-0.520139009	0.16	233.4340507	247.0353289	41.29302181	27	-0.329384424	0.27
BN001872_LEP29977_Nymphalidae_Libytheinae_X_Prolibythea_carinenta	Nymphalidae	Prolibythea carinenta	448.785352	2	247.46944	266.3829281	92.50499238	59	-0.204459106	0.59	247.46944	273.8923432	99.61796454	47	-0.265242352	0.47
BN005542_RVcoll14A949_Nymphalidae_Satyrinae_Satyrini_Proterebia_phegea	Nymphalidae	Proterebia phegea	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
DL07E001_X_Nymphalidae_Charaxinae_Prothoini_Prothoe_franckii_X_ME	Nymphalidae	Prothoe franckii	325.05054	1	142.4068	273.9012277	107.5704174	1	-1.222403248	0.01	142.4068	259.8004359	73.62548976	2	-1.594470017	0.02
BN006198_KA18177ABRI_Nymphalidae_Nymphalinae_Junoniini_Protogoniomorpha_anacardii	Nymphalidae	Protogoniomorpha anacardii	325.049922	1	69.4758	267.8434632	106.2759763	3	-1.866533435	0.03	69.4758	254.6821017	45.77850009	1	-4.04570489	0.01
BN002092_LEP32877_Nymphalidae_Nymphalinae_Junoniini_Protogoniomorpha_parhassus	Nymphalidae	Protogoniomorpha parhassus	325.049922	1	69.4758	267.8434632	106.2759763	3	-1.866533435	0.03	69.4758	254.6821017	45.77850009	1	-4.04570489	0.01
BN002073_BNSZS00234_Nymphalidae_Limenitidinae_Pseudacraeini_Pseudacraea_rubrobasalis	Nymphalidae	Pseudacraea rubrobasalis	325.050494	1	77.9803	274.763266	98.32253798	1	-2.001402426	0.01	77.9803	272.7698965	89.27415393	1	-2.181925987	0.01
BN004323_ME11B218_Nymphalidae_Limenitidinae_Adoliadini_Pseudargynnis_hegemone	Nymphalidae	Pseudargynnis hegemone	325.050735	1	88.4818	269.9847631	90.83492974	1	-1.998162641	0.01	88.4818	265.0493023	94.55331608	2	-1.867385615	0.02
BN002076_LEP47446_Nymphalidae_Pseudergolinae_Pseudergolini_Pseudergolis_avesta	Nymphalidae	Pseudergolis avesta	325.050262	1	93.3981	268.1143526	92.12425734	1	-1.896528207	0.01	93.3981	283.1599767	107.3072351	1	-1.768397783	0.01
BN006285_FH18Z056_Nymphalidae_Limenitidinae_Pseudoneptini_Pseudoneptis_bugandensis	Nymphalidae	Pseudoneptis bugandensis	325.050862	1	84.9278	296.2446802	127.5391015	1	-1.656879167	0.01	84.9278	260.5485392	58.64510628	1	-2.994635875	0.01
BN004330_NP99T467_Nymphalidae_Satyrinae_Satyrini_Pseudonympha_trimenii	Nymphalidae	Pseudonympha trimenii	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN005113_06SRNP9284_Nymphalidae_Danainae_Ithomiini_Pseudoscada_timna	Nymphalidae	Pseudoscada timna	325.050802	1	79.32	268.0183945	81.10640531	1	-2.326553541	0.01	79.32	278.6928716	106.9361608	1	-1.864410225	0.01
BN006949_LEP79174_Nymphalidae_Danainae_Ithomiini_Pteronymia_aletta	Nymphalidae	Pteronymia aletta	325.050802	1	79.32	268.0183945	81.10640531	1	-2.326553541	0.01	79.32	278.6928716	106.9361608	1	-1.864410225	0.01
BN002082_DL12E210_Nymphalidae_Satyrinae_Elymniini_Ptychandra_lorquinii	Nymphalidae	Ptychandra lorquinii	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
LEP14384_X_Nymphalidae_Nymphalinae_Coeini_Pycina_zamba_X_ME	Nymphalidae	Pycina zamba	325.050262	1	93.3981	268.1143526	92.12425734	1	-1.896528207	0.01	93.3981	283.1599767	107.3072351	1	-1.768397783	0.01
BN004344_RE04C184_Nymphalidae_Satyrinae_Satyrini_Pyronia_tithonus	Nymphalidae	Pyronia tithonus	418.872232	2	187.64298	258.5362893	61.37136323	3	-1.155152917	0.03	187.64298	287.8263409	116.4519711	1	-0.860297683	0.01
BN005353_LEP53247_Nymphalidae_Biblidinae_Epiphilini_Pyrrhogyra_neaerea	Nymphalidae	Pyrrhogyra neaerea	325.050844	1	121.5324	257.0776972	63.14409439	2	-2.146602916	0.02	121.5324	275.3480221	97.66303439	1	-1.574962554	0.01
BN002084_LEP28863_Nymphalidae_Biblidinae_Epiphilini_Pyrrhogyra_otolais	Nymphalidae	Pyrrhogyra otolais	325.050844	1	121.5324	257.0776972	63.14409439	2	-2.146602916	0.02	121.5324	275.3480221	97.66303439	1	-1.574962554	0.01
DL09X038_X_Nymphalidae_Satyrinae_Satyrini_Ragadia_luzonia_X_ME	Nymphalidae	Ragadia luzonia	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002088_BB087_Nymphalidae_Satyrinae_Satyrini_Ragadia_makuta	Nymphalidae	Ragadia makuta	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BN002090_DL12A037_Nymphalidae_Nymphalinae_Kallimini_Rhinopalpa_polynice	Nymphalidae	Rhinopalpa polynice	325.050262	1	93.3981	268.1143526	92.12425734	1	-1.896528207	0.01	93.3981	283.1599767	107.3072351	1	-1.768397783	0.01
BN004443_DL16V028_Nymphalidae_Apaturinae_X_Rohana_parisatis	Nymphalidae	Rohana parisatis	325.050872	1	142.37061	268.1530754	92.5625558	3	-1.358891447	0.03	142.37061	276.6495338	96.91061362	1	-1.385595641	0.01
BN004309_RV06A266_Nymphalidae_Danainae_Ithomiini_Sais_rosalia	Nymphalidae	Sais rosalia	325.050802	1	79.32	268.0183945	81.10640531	1	-2.326553541	0.01	79.32	278.6928716	106.9361608	1	-1.864410225	0.01
BN002093_MY2016074_Nymphalidae_Apaturinae_X_Sasakia_charonda	Nymphalidae	Sasakia charonda	325.050872	1	142.37061	268.1530754	92.5625558	3	-1.358891447	0.03	142.37061	276.6495338	96.91061362	1	-1.385595641	0.01
IN028_X_Nymphalidae_Satyrinae_Satyrini_Satyrotaygetis_satyrina_X_ME	Nymphalidae	Satyrotaygetis satyrina	431.785122	2	213.46856	257.466467	62.77834546	6	-0.700845279	0.06	213.46856	273.1196461	109.7748862	10	-0.543394652	0.1
RE07G048_X_Nymphalidae_Satyrinae_Satyrini_Satyrus_ferula_X_ME	Nymphalidae	Satyrus ferula	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN002096_LEP53274_Nymphalidae_Satyrinae_Brassolini_Selenophanes_cassiope	Nymphalidae	Selenophanes cassiope	325.050282	1	99.1432	268.7701696	81.46545073	1	-2.08219519	0.01	99.1432	282.7926664	112.9344683	2	-1.62615957	0.02
BN003549_LEP59813_Nymphalidae_Apaturinae_X_Sephisa_chandra	Nymphalidae	Sephisa chandra	325.050512	1	80.4628	270.4215538	92.34636629	1	-2.057024672	0.01	80.4628	255.8357654	60.36720587	1	-2.90510324	0.01
BN002097_BNSZS00220_Nymphalidae_Biblidinae_Epicaliini_Sevenia_amulia	Nymphalidae	Sevenia amulia	325.050651	1	123.7924	272.6642312	91.88160599	2	-1.620257173	0.02	123.7924	279.6619548	101.2440154	1	-1.539543392	0.01
BN002100_LEP48157_Nymphalidae_Charaxinae_Anaeini_Siderone_galanthis	Nymphalidae	Siderone galanthis	325.050658	1	125.2141	267.2344126	93.19458089	2	-1.523911704	0.02	125.2141	275.0783594	107.7821583	3	-1.390436614	0.03
BN002101_LEP28848_Nymphalidae_Nymphalinae_Victorini_Siproeta_epaphus	Nymphalidae	Siproeta epaphus	372.321322	2	136.87521	262.2529581	86.20733765	4	-1.454374437	0.04	136.87521	269.4868079	91.08932027	1	-1.455841338	0.01
BN002102_LEP28879_Nymphalidae_Nymphalinae_Coeini_Smyrna_blomfildia	Nymphalidae	Smyrna blomfildia	325.050262	1	93.3981	268.1143526	92.12425734	1	-1.896528207	0.01	93.3981	283.1599767	107.3072351	1	-1.768397783	0.01
MGCLLOAN385_X_Nymphalidae_Satyrinae_Satyrini_Splendeuptychia_doxes_X_ME	Nymphalidae	Splendeuptychia doxes	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN002108_LEP53095_Nymphalidae_Satyrinae_Satyrini_Splendeuptychia_libitina	Nymphalidae	Splendeuptychia libitina	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN004354_RV04I081_Nymphalidae_Satyrinae_Satyrini_Steroma_bega	Nymphalidae	Steroma bega	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN004590_HD16P294_Nymphalidae_Pseudergolinae_Pseudergolini_Stibochiona_coresia	Nymphalidae	Stibochiona coresia	325.050262	1	93.3981	268.1143526	92.12425734	1	-1.896528207	0.01	93.3981	283.1599767	107.3072351	1	-1.768397783	0.01
BN002115_CN16P014_Nymphalidae_Satyrinae_Amathusiini_Stichophthalma_howqua	Nymphalidae	Stichophthalma howqua	431.784452	2	213.46789	261.5047428	72.74040673	7	-0.660387465	0.07	213.46789	300.4136763	131.814826	5	-0.659605516	0.05
BN004331_NP99T478_Nymphalidae_Satyrinae_Satyrini_Stygionympha_vigilans	Nymphalidae	Stygionympha vigilans	405.852132	2	161.60271	279.4532581	104.3138209	1	-1.129769258	0.01	161.60271	293.7110159	128.6738517	2	-1.026691159	0.02
BN004591_HD16P298_Nymphalidae_Nymphalinae_Nymphalini_Symbrenthia_hippoclus	Nymphalidae	Symbrenthia hippoclus	325.050262	1	93.3981	268.1143526	92.12425734	1	-1.896528207	0.01	93.3981	283.1599767	107.3072351	1	-1.768397783	0.01
BN006299_SL18K016_Nymphalidae_Limenitidinae_Adoliadini_Symphaedra_nais	Nymphalidae	Symphaedra nais	738.414537	5	225.1965446	268.3145289	51.06369918	3	-0.844396018	0.03	192.0624016	237.2970317	33.94019781	5	-1.332774498	0.05
BN002133_LEP37012_Nymphalidae_Limenitidinae_Adoliadini_Tanaecia_lepidea	Nymphalidae	Tanaecia lepidea	543.143467	3	227.8846167	270.1002029	73.41870173	11	-0.574997722	0.11	208.3002083	249.5978403	39.51857853	6	-1.045018153	0.06
MGCLLOAN022_X_Nymphalidae_Satyrinae_Satyrini_Taygetina_kerea_X_ME	Nymphalidae	Taygetina kerea	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
LEP10421_X_Nymphalidae_Satyrinae_Satyrini_Taygetis_virgilia_X_ME	Nymphalidae	Taygetis virgilia	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
MGCLLOAN003_X_Nymphalidae_Satyrinae_Satyrini_Taygetis_ypthima_X_ME	Nymphalidae	Taygetis ypthima	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN002142_LEP53113_Nymphalidae_Nymphalinae_Melitaeini_Tegosa_claudina	Nymphalidae	Tegosa claudina	480.665476	3	171.460316	263.4640805	60.3727813	1	-1.523927877	0.01	134.6035093	256.0485498	47.94454259	2	-2.533031581	0.02
BN007157_LEP80393_Nymphalidae_Danainae_Tellervini_Tellervo_assarica	Nymphalidae	Tellervo assarica	325.050552	1	61.789	285.9748082	110.937476	1	-2.020830258	0.01	61.789	277.1387464	106.3731307	1	-2.024475025	0.01
DL02P466_X_Nymphalidae_Danainae_Tellervini_Tellervo_zoilus_X_ME	Nymphalidae	Tellervo zoilus	528.691122	3	226.3688347	259.8342838	56.26482514	9	-0.594784558	0.09	180.9123107	253.4499418	54.18222498	5	-1.338771731	0.05
BN003852_TQ05G851_Nymphalidae_Biblidinae_Epiphilini_Temenis_laothoe	Nymphalidae	Temenis laothoe	443.629774	2	237.158082	257.5203129	77.52607032	20	-0.26265011	0.2	237.158082	266.9245595	82.75189557	17	-0.359707501	0.17
BN004458_DL16V267_Nymphalidae_Heliconiinae_Vagrantini_Terinos_clarissa	Nymphalidae	Terinos clarissa	543.147668	3	227.887744	271.0758541	74.79594428	11	-0.577412458	0.11	208.3058987	258.5024565	47.83543752	5	-1.049359229	0.05
BN002148_LEP37016_Nymphalidae_Heliconiinae_Vagrantini_Terinos_terpander	Nymphalidae	Terinos terpander	325.050667	1	143.8503	286.8117611	110.0941246	1	-1.298538515	0.01	143.8503	262.7878745	80.50552599	3	-1.477383981	0.03
BN002149_LEP47655_Nymphalidae_Nymphalinae_Melitaeini_Texola_elada	Nymphalidae	Texola elada	431.791422	2	208.31719	267.7370642	91.65313118	8	-0.648312539	0.08	208.31719	276.1812893	97.29301266	3	-0.697522848	0.03
BN005533_RVcoll14J604_Nymphalidae_Apaturinae_X_Thaleropis_ionia	Nymphalidae	Thaleropis ionia	440.836898	2	231.572316	269.7428968	80.16785659	8	-0.476133234	0.08	231.572316	276.6139272	107.2167624	13	-0.420098595	0.13
BN004131_DL10Y010_Nymphalidae_Satyrinae_Amathusiini_Thauria_aliris	Nymphalidae	Thauria aliris	325.050282	1	99.1432	268.7701696	81.46545073	1	-2.08219519	0.01	99.1432	282.7926664	112.9344683	2	-1.62615957	0.02
RF140002_X_Nymphalidae_Danainae_Ithomiini_Thyridia_psidii_X_ME	Nymphalidae	Thyridia psidii	325.050802	1	79.32	268.0183945	81.10640531	1	-2.326553541	0.01	79.32	278.6928716	106.9361608	1	-1.864410225	0.01
BN005052_05SRNP07280_Nymphalidae_Nymphalinae_Coeini_Tigridia_acesta	Nymphalidae	Tigridia acesta	443.629315	2	237.158323	265.2158956	83.03444797	29	-0.337902802	0.29	237.158323	268.5667581	97.19975322	26	-0.323132869	0.26
BN004473_DL17S237_Nymphalidae_Apaturinae_X_Timelaea_albescens	Nymphalidae	Timelaea albescens	325.050872	1	142.37061	268.1530754	92.5625558	3	-1.358891447	0.03	142.37061	276.6495338	96.91061362	1	-1.385595641	0.01
BN004469_DL17R048_Nymphalidae_Danainae_Danaini_Tirumala_limniace	Nymphalidae	Tirumala limniace	448.785102	2	247.46919	305.7781921	135.8423542	41	-0.429240221	0.41	247.46919	274.1437442	95.32875137	39	-0.279816465	0.39
BN003853_RE05C007_Nymphalidae_Satyrinae_Satyrini_Tisiphone_abeona	Nymphalidae	Tisiphone abeona	325.050752	1	89.2401	261.6434252	60.01551743	1	-2.872645818	0.01	89.2401	280.9192883	112.6336429	1	-1.701793384	0.01
BN002155_LEP32873_Nymphalidae_Danainae_Ithomiini_Tithorea_tarricina	Nymphalidae	Tithorea tarricina	325.050552	1	61.789	285.9748082	110.937476	1	-2.020830258	0.01	61.789	277.1387464	106.3731307	1	-2.024475025	0.01
BN006925_LEP78415_Nymphalidae_Satyrinae_Dirini_Torynesis_mintha	Nymphalidae	Torynesis mintha	418.872232	2	187.64298	258.5362893	61.37136323	3	-1.155152917	0.03	187.64298	287.8263409	116.4519711	1	-0.860297683	0.01
DL092D732_X_Nymphalidae_Heliconiinae_Vagrantini_Vagrans_egista_X_ME	Nymphalidae	Vagrans egista	448.784868	2	247.469216	265.6963779	83.49437741	46	-0.218304064	0.46	247.469216	269.0583839	91.53506224	47	-0.235856811	0.47
BN002157_LEP29971_Nymphalidae_Nymphalinae_Nymphalini_Vanessa_atalanta	Nymphalidae	Vanessa atalanta	398.519362	2	146.93824	264.3215035	95.22586578	3	-1.232682555	0.03	146.93824	286.1238471	110.4588919	2	-1.260067023	0.02
BN007174_LEP28963_Nymphalidae_Nymphalinae_Nymphalini_Vanessa_indica	Nymphalidae	Vanessa indica	664.781415	5	185.4559052	274.6245959	64.48397482	1	-1.382803882	0.01	163.2975306	236.1555969	36.13713656	2	-2.016154937	0.02
GCA0029389951_X_Nymphalidae_Nymphalinae_Nymphalini_Vanessa_tameamea	Nymphalidae	Vanessa tameamea	325.050262	1	93.3981	268.1143526	92.12425734	1	-1.896528207	0.01	93.3981	283.1599767	107.3072351	1	-1.768397783	0.01
BN002159_BNSZS00156_Nymphalidae_Nymphalinae_Kallimini_Vanessula_milca	Nymphalidae	Vanessula milca	325.049922	1	69.4758	267.8434632	106.2759763	3	-1.866533435	0.03	69.4758	254.6821017	45.77850009	1	-4.04570489	0.01
BN006950_LEP79167_Nymphalidae_Danainae_Ithomiini_Veladyris_pardalis	Nymphalidae	Veladyris pardalis	325.050802	1	79.32	268.0183945	81.10640531	1	-2.326553541	0.01	79.32	278.6928716	106.9361608	1	-1.864410225	0.01
JT10K033_X_Nymphalidae_Heliconiinae_Vagrantini_Vindula_arsinoe_X_ME	Nymphalidae	Vindula arsinoe	325.050658	1	116.5963	291.6283531	115.1303851	1	-1.520294168	0.01	116.5963	254.3942046	64.64503596	3	-2.131608446	0.03
BN005978_DL16Z050_Nymphalidae_Satyrinae_Amathusiini_Xanthotaenia_busiris	Nymphalidae	Xanthotaenia busiris	325.050972	1	51.8437	276.3722704	97.49325708	1	-2.303016405	0.01	51.8437	288.837143	116.3574774	1	-2.036770203	0.01
BN006848_DR07T151_Nymphalidae_Satyrinae_Satyrini_Xois_sesara	Nymphalidae	Xois sesara	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN004416_DL12E093_Nymphalidae_Nymphalinae_Junoniini_Yoma_sabina	Nymphalidae	Yoma sabina	460.808532	2	266.35092	270.3570153	91.53639481	58	-0.043765055	0.58	266.35092	262.3852705	73.82302109	60	0.053718331	0.6
LEP25269_X_Nymphalidae_Satyrinae_Satyrini_Ypthima_argus_X_ME	Nymphalidae	Ypthima argus	418.872232	2	187.64298	258.5362893	61.37136323	3	-1.155152917	0.03	187.64298	287.8263409	116.4519711	1	-0.860297683	0.01
BN004313_DJM07A030_Nymphalidae_Satyrinae_Satyrini_Ypthimomorpha_itonia	Nymphalidae	Ypthimomorpha itonia	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN005121_AYK04054308_Nymphalidae_Heliconiinae_Argynnini_Yramea_cytheris	Nymphalidae	Yramea cytheris	325.050678	1	141.2676	286.6368685	116.9247259	1	-1.243272263	0.01	141.2676	267.3122186	81.08022678	1	-1.554566676	0.01
BN006043_LEP72177_Nymphalidae_Charaxinae_Anaeini_Zaretis_callidryas	Nymphalidae	Zaretis callidryas	325.050658	1	125.2141	267.2344126	93.19458089	2	-1.523911704	0.02	125.2141	275.0783594	107.7821583	3	-1.390436614	0.03
BN005643_06SRNP41518_Nymphalidae_Charaxinae_Anaeini_Zaretis_isidora	Nymphalidae	Zaretis isidora	440.836878	2	231.571646	257.7187192	75.85221738	19	-0.344710729	0.19	231.571646	260.5604993	75.87362665	15	-0.382067585	0.15
BN004179_DL11R003_Nymphalidae_Satyrinae_Zetherini_Zethera_pimplea	Nymphalidae	Zethera pimplea	325.050732	1	95.4795	273.4982106	88.99019118	1	-2.000430702	0.01	95.4795	287.0436336	116.8109605	1	-1.639949991	0.01
BN006855_HU08A007_Papilionidae_Parnassiinae_Luehdorfiini_Archon_apollinus	Papilionidae	Archon apollinus	325.05077	1	176.8466	261.0286594	73.01974462	3	-1.152867074	0.03	176.8466	260.6094695	62.23941106	3	-1.345817193	0.03
BN005195_LEP36333_Papilionidae_Papilioninae_Troidini_Byasa_alcinous	Papilionidae	Atrophaneura alcinous	460.963482	2	271.825562	252.3181314	45.6914771	98	0.42693806	0.98	271.825562	256.6373118	63.37771448	94	0.239646544	0.94
BN006868_YI16P041_Papilionidae_Papilioninae_Troidini_Losaria_coon	Papilionidae	Atrophaneura coon	460.963428	2	271.825418	252.0118885	49.03724045	97	0.404050662	0.97	271.825418	272.7243095	89.42207203	89	-0.010052233	0.89
SRR8954543_X_Papilionidae_Papilioninae_Troidini_Losaria_neptunus_creber	Papilionidae	Atrophaneura neptunus	460.962694	2	271.397015	257.9221805	76.5770036	67	0.175964505	0.67	271.397015	260.0510753	61.7885169	57	0.183625376	0.57
BN002196_LEP32867_Papilionidae_Papilioninae_Troidini_Atrophaneura_semperi	Papilionidae	Atrophaneura semperi	325.05077	1	176.8466	261.0286594	73.01974462	3	-1.152867074	0.03	176.8466	260.6094695	62.23941106	3	-1.345817193	0.03
SRR8954515_X_Papilionidae_Baroniinae_Baroniini_Baronia_brevicornis	Papilionidae	Baronia brevicornis	325.050502	1	192	296.7456914	135.4353202	4	-0.773400109	0.04	192	271.8150568	90.00952964	4	-0.886740072	0.04
SRR8954510_X_Papilionidae_Papilioninae_Troidini_Battus_belus	Papilionidae	Battus belus	325.05077	1	176.8466	261.0286594	73.01974462	3	-1.152867074	0.03	176.8466	260.6094695	62.23941106	3	-1.345817193	0.03
LEP15366_X_Papilionidae_Papilioninae_Troidini_Battus_polydamas_X_ME	Papilionidae	Battus polydamas	325.05077	1	176.8466	261.0286594	73.01974462	3	-1.152867074	0.03	176.8466	260.6094695	62.23941106	3	-1.345817193	0.03
SRR8954509_X_Papilionidae_Parnassiinae_Zerynthiini_Bhutanitis_mansfieldi_pulchristriata	Papilionidae	Bhutanitis mansfieldi	325.05077	1	176.8466	261.0286594	73.01974462	3	-1.152867074	0.03	176.8466	260.6094695	62.23941106	3	-1.345817193	0.03
BN006284_FH18Z001_Papilionidae_Parnassiinae_Zerynthiini_Bhutanitis_thaidina	Papilionidae	Bhutanitis thaidina	325.05077	1	176.8466	261.0286594	73.01974462	3	-1.152867074	0.03	176.8466	260.6094695	62.23941106	3	-1.345817193	0.03
BN006854_DL02Q798_Papilionidae_Papilioninae_Troidini_Cressida_cressida	Papilionidae	Cressida cressida	325.05077	1	176.8466	261.0286594	73.01974462	3	-1.152867074	0.03	176.8466	260.6094695	62.23941106	3	-1.345817193	0.03
SRR8954508_X_Papilionidae_Papilioninae_Troidini_Euryades_corethrus	Papilionidae	Euryades corethrus	325.05077	1	176.8466	261.0286594	73.01974462	3	-1.152867074	0.03	176.8466	260.6094695	62.23941106	3	-1.345817193	0.03
BN005203_LEP41103_Papilionidae_Papilioninae_Leptocircini_Eurytides_dioxippus	Papilionidae	Eurytides dioxippus	325.05054	1	130.5428	264.1105556	84.2218568	2	-1.585903715	0.02	130.5428	266.6132049	93.43591008	2	-1.456296672	0.02
SRR8954507_X_Papilionidae_Papilioninae_Leptocircini_Eurytides_dolicaon_deicoon	Papilionidae	Eurytides dolicaon	452.752303	2	255.403203	272.8319669	89.65918571	51	-0.19438905	0.51	255.403203	278.3314583	113.6756183	61	-0.201698972	0.61
RF150001_X_Papilionidae_Papilioninae_Leptocircini_Protographium_marcellus_X_ME	Papilionidae	Eurytides marcellus	325.05054	1	142.4068	273.9012277	107.5704174	1	-1.222403248	0.01	142.4068	259.8004359	73.62548976	2	-1.594470017	0.02
BN005272_LEP44171_Papilionidae_Papilioninae_Leptocircini_Eurytides_philolaus	Papilionidae	Eurytides philolaus	325.05054	1	142.4068	273.9012277	107.5704174	1	-1.222403248	0.01	142.4068	259.8004359	73.62548976	2	-1.594470017	0.02
RF140004_X_Papilionidae_Papilioninae_Leptocircini_Graphium_agamemnon_X_ME	Papilionidae	Graphium agamemnon	433.43054	2	216.76	271.6201242	99.76149339	10	-0.54991282	0.1	216.76	273.8540095	98.76383454	7	-0.578086197	0.07
SRR4345447_X_Papilionidae_Papilioninae_Leptocircini_Graphium_evemon	Papilionidae	Graphium evemon	697.044855	4	257.1736492	274.823497	66.91349308	60	-0.263771132	0.6	240.1870813	247.4076885	42.89112218	51	-0.168347361	0.51
BN005174_LEP36329_Papilionidae_Papilioninae_Leptocircini_Graphium_sarpedon	Papilionidae	Graphium sarpedon	669.036903	4	242.3634582	268.2364976	59.61620081	23	-0.433993429	0.23	216.2844315	245.8560525	45.44427123	18	-0.650722747	0.18
SRR6727429_X_Papilionidae_Papilioninae_Papilionini_Papilio_aristodemus	Papilionidae	Heraclides aristodemus	325.049924	1	118	267.4639094	81.18555277	1	-1.841016096	0.01	118	271.2168973	89.42806658	1	-1.713297661	0.01
BN007180_LEP29057B_Papilionidae_Papilioninae_Papilionini_Papilio_cresphontes	Papilionidae	Heraclides cresphontes	325.049924	1	118	267.4639094	81.18555277	1	-1.841016096	0.01	118	271.2168973	89.42806658	1	-1.713297661	0.01
BN005293_LEP44160_Papilionidae_Papilioninae_Papilionini_Papilio_thoas	Papilionidae	Heraclides thoas	460.962694	2	271.397115	279.8827377	105.4811057	54	-0.080446851	0.54	271.397115	256.9571404	63.06954655	69	0.228953201	0.69
BN006866_RI18W089_Papilionidae_Parnassiinae_Parnassiini_Hypermnestra_helios	Papilionidae	Hypermnestra helios	325.050902	1	120.0232	276.4681104	105.9632048	1	-1.476407879	0.01	120.0232	266.9824053	82.68875555	1	-1.777257431	0.01
SRR8954545_X_Papilionidae_Papilioninae_Leptocircini_Iphiclides_podalirius	Papilionidae	Iphiclides podalirius	325.050892	1	189.1223	272.4282205	110.7314868	10	-0.752323687	0.1	189.1223	271.2290871	107.9586884	6	-0.760538946	0.06
BN006283_DL16V111_Papilionidae_Papilioninae_Leptocircini_Lamproptera_curius	Papilionidae	Lamproptera curius	325.05036	1	65.0052	262.6914585	73.09566941	1	-2.704486601	0.01	65.0052	279.2208335	113.6583303	1	-1.884733243	0.01
SRR8954544_X_Papilionidae_Papilioninae_Leptocircini_Lamproptera_meges	Papilionidae	Lamproptera meges	460.962284	2	271.396905	274.8780476	98.35106939	63	-0.035395066	0.63	271.396905	262.6079739	85.06061652	70	0.103325505	0.7
SRR8954542_X_Papilionidae_Parnassiinae_Luehdorfiini_Luehdorfia_japonica	Papilionidae	Luehdorfia japonica	325.05077	1	176.8466	261.0286594	73.01974462	3	-1.152867074	0.03	176.8466	260.6094695	62.23941106	3	-1.345817193	0.03
LEP19576_X_Papilionidae_Parnassiinae_Luehdorfiini_Luehdorfia_puziloi_X_ME	Papilionidae	Luehdorfia puziloi	325.05077	1	176.8466	261.0286594	73.01974462	3	-1.152867074	0.03	176.8466	260.6094695	62.23941106	3	-1.345817193	0.03
BN006869_VN16D029_Papilionidae_Papilioninae_Papilionini_Meandrusa_lachinus	Papilionidae	Meandrusa lachinus	325.050763	1	169.1905	277.2799701	106.1552734	3	-1.018220449	0.03	169.1905	273.6628529	100.2509872	4	-1.042107971	0.04
BN002208_LEP41119_Papilionidae_Papilioninae_Leptocircini_Mimoides_xynias	Papilionidae	Mimoides xynias	325.049924	1	118	267.4639094	81.18555277	1	-1.841016096	0.01	118	271.2168973	89.42806658	1	-1.713297661	0.01
LEP31648_X_Papilionidae_Papilioninae_Troidini_Pachliopta_aristolochiae_X_ME	Papilionidae	Pachliopta aristolochiae	325.05077	1	176.8466	261.0286594	73.01974462	3	-1.152867074	0.03	176.8466	260.6094695	62.23941106	3	-1.345817193	0.03
SRR8954525_X_Papilionidae_Papilioninae_Troidini_Pachliopta_kotzebuea	Papilionidae	Pachliopta kotzebuea	325.05077	1	176.8466	261.0286594	73.01974462	3	-1.152867074	0.03	176.8466	260.6094695	62.23941106	3	-1.345817193	0.03
